x0,x4,x8,x12,x16,x20,x1,x5,x9,x13,x17,y0,y4,y8,y12,y16,y20,y1,y5,y9,y13,y17,gesture
0.42817720770835876,0.637188732624054,0.4707467555999756,0.3911822736263275,0.5589171648025513,0.21184766292572021,0.4255898594856262,0.14765432476997375,0.4452594816684723,0.4739879071712494,0.4256287217140198,0.5196096897125244,0.48407915234565735,0.5933970212936401,0.5023277401924133,0.39748966693878174,0.4550580382347107,0.3884706199169159,0.4128973186016083,0.412144273519516,0.3770506680011749,0.45551472902297974,V
0.35223501920700073,0.6443774104118347,0.38163918256759644,0.3926273584365845,0.49382391571998596,0.19939899444580078,0.3509010076522827,0.13369140028953552,0.366197794675827,0.4801943004131317,0.3473653793334961,0.5160689949989319,0.40735504031181335,0.6000312566757202,0.4325183629989624,0.40201836824417114,0.3842353820800781,0.3912842273712158,0.34205982089042664,0.41588863730430603,0.30748096108436584,0.4606350362300873,V
0.2533222436904907,0.6745991706848145,0.2610442638397217,0.4162329137325287,0.3787583112716675,0.19634361565113068,0.22328555583953857,0.1391928791999817,0.24890084564685822,0.4986364245414734,0.22402675449848175,0.5398797988891602,0.30678194761276245,0.6237897276878357,0.326254278421402,0.4119824171066284,0.2753983438014984,0.4030066132545471,0.23158381879329681,0.43176597356796265,0.19481132924556732,0.4838024079799652,V
0.1754966527223587,0.7014591693878174,0.16426487267017365,0.4247732162475586,0.29603466391563416,0.1857227087020874,0.1295057237148285,0.134481281042099,0.15681149065494537,0.516465961933136,0.134047269821167,0.5664971470832825,0.22746901214122772,0.6458950638771057,0.24576625227928162,0.42269036173820496,0.1900905817747116,0.41198500990867615,0.14425386488437653,0.443004310131073,0.10745624452829361,0.5006198287010193,V
0.14768967032432556,0.8749306201934814,0.10475796461105347,0.6043190360069275,0.22329950332641602,0.3146834075450897,0.05680149793624878,0.2608553469181061,0.09356705099344254,0.6736556887626648,0.0742138996720314,0.7253921031951904,0.1954442262649536,0.8060140609741211,0.19518309831619263,0.5779348015785217,0.13490256667137146,0.5683430433273315,0.08809030801057816,0.6027647852897644,0.053143903613090515,0.6723772883415222,V
0.2230098694562912,1.0351907014846802,0.20874294638633728,0.8120412230491638,0.31748098134994507,0.5217388868331909,0.1412714123725891,0.474958598613739,0.20233194530010223,0.8902765512466431,0.18198765814304352,0.9249938726425171,0.27627843618392944,0.988824725151062,0.28599095344543457,0.7546102404594421,0.22529196739196777,0.7510045170783997,0.1774711161851883,0.7878280282020569,0.13918516039848328,0.8486704230308533,V
0.37447839975357056,0.938088059425354,0.4131678640842438,0.7924018502235413,0.522976279258728,0.4895668029785156,0.3726845979690552,0.45144280791282654,0.40562039613723755,0.8394395112991333,0.3813232183456421,0.8651376962661743,0.4260784983634949,0.9155671000480652,0.4618631601333618,0.7015775442123413,0.4035551846027374,0.6835343837738037,0.35536178946495056,0.7004936933517456,0.31809356808662415,0.7386001944541931,V
0.41627851128578186,0.9059062004089355,0.4707402288913727,0.7599446773529053,0.5895190834999084,0.4511590898036957,0.44459182024002075,0.3987671732902527,0.4561132788658142,0.7991601228713989,0.4364892244338989,0.8237690925598145,0.4695310592651367,0.8848540186882019,0.5099763870239258,0.6672140955924988,0.45461025834083557,0.6472193002700806,0.4075821340084076,0.6641807556152344,0.370317280292511,0.702017605304718,V
0.4860094487667084,0.9039066433906555,0.5607815980911255,0.7428320050239563,0.6536165475845337,0.458269864320755,0.5291470885276794,0.39970192313194275,0.5357010960578918,0.7914565801620483,0.507453978061676,0.8173890113830566,0.5418832302093506,0.885692834854126,0.5808310508728027,0.6615003943443298,0.5305600762367249,0.6424322724342346,0.4870879054069519,0.6556668877601624,0.4530222713947296,0.6887235045433044,V
0.6157327890396118,0.8864943981170654,0.7137309312820435,0.7319172620773315,0.7841378450393677,0.48175448179244995,0.6967217326164246,0.41564488410949707,0.6832987070083618,0.781635046005249,0.6470293998718262,0.7985166311264038,0.6766960620880127,0.8578119277954102,0.7054446935653687,0.6612086296081543,0.659137487411499,0.6437877416610718,0.6189952492713928,0.6548944115638733,0.590584397315979,0.6867902278900146,V
0.6643490791320801,0.8587530851364136,0.768024742603302,0.7106219530105591,0.8313080072402954,0.48686787486076355,0.7621434926986694,0.427850604057312,0.7330681085586548,0.7575974464416504,0.7087293267250061,0.7790879011154175,0.7219293117523193,0.8320892453193665,0.7489169836044312,0.6461700201034546,0.7087551355361938,0.6339331269264221,0.6730127334594727,0.6467600464820862,0.6484836339950562,0.6790755391120911,V
0.6698232889175415,0.7813347578048706,0.7708995342254639,0.6267399787902832,0.8119146823883057,0.4242553114891052,0.748778223991394,0.35854479670524597,0.7368478775024414,0.6734696626663208,0.7127270698547363,0.6987989544868469,0.724260687828064,0.7501521706581116,0.7391980886459351,0.5753284692764282,0.7023771405220032,0.5660072565078735,0.6700484156608582,0.577701210975647,0.6475415825843811,0.6086149215698242,V
0.7151858806610107,0.6825703978538513,0.8051022291183472,0.4982616901397705,0.8493257761001587,0.3119218945503235,0.7681096792221069,0.23379582166671753,0.7763969898223877,0.5650867819786072,0.7559758424758911,0.5811905860900879,0.7698416709899902,0.6448533535003662,0.7719048261642456,0.47262221574783325,0.7352390885353088,0.46319419145584106,0.703372061252594,0.47471216320991516,0.6822496056556702,0.5025471448898315,V
0.7597382068634033,0.6312068700790405,0.846994936466217,0.44400107860565186,0.8835115432739258,0.2593224048614502,0.810748815536499,0.18563559651374817,0.8206989169120789,0.5081700086593628,0.8037058711051941,0.525246262550354,0.8124414086341858,0.5910140872001648,0.806614339351654,0.419888436794281,0.7723727226257324,0.41381704807281494,0.7451101541519165,0.42851951718330383,0.7296024560928345,0.45774975419044495,V
0.5018218159675598,0.4858397841453552,0.6034614443778992,0.3206859529018402,0.5905331373214722,0.0859573483467102,0.7297906279563904,0.18008096516132355,0.6100410223007202,0.3684116303920746,0.6085217595100403,0.42109015583992004,0.500531792640686,0.3859533369541168,0.547330915927887,0.2864307165145874,0.581532895565033,0.3153574466705322,0.6071291565895081,0.360897421836853,0.6233308911323547,0.4093104600906372,V
0.47976693511009216,0.49921026825904846,0.5993174910545349,0.3459922671318054,0.5792386531829834,0.09379786252975464,0.7218122482299805,0.18285048007965088,0.5993176102638245,0.37862062454223633,0.5984592437744141,0.4295705556869507,0.48722168803215027,0.400446355342865,0.532365620136261,0.29711467027664185,0.5649480223655701,0.3238796591758728,0.5885948538780212,0.3683806359767914,0.6043804287910461,0.41939684748649597,V
0.3959594964981079,0.5160231590270996,0.5021832585334778,0.3369928300380707,0.4831249713897705,0.08907204866409302,0.6289007663726807,0.17105425894260406,0.5146926045417786,0.3947409689426422,0.520125687122345,0.447456419467926,0.401437371969223,0.42505979537963867,0.44197797775268555,0.3035302460193634,0.4694730043411255,0.33326414227485657,0.49041032791137695,0.3806626498699188,0.5089166760444641,0.4340777099132538,V
0.31097346544265747,0.52835613489151,0.38262519240379333,0.33636754751205444,0.37518176436424255,0.07877439260482788,0.5244936943054199,0.13829822838306427,0.4351073205471039,0.3882605731487274,0.4339178502559662,0.4370631277561188,0.3152039349079132,0.4366758167743683,0.3470993638038635,0.3018120229244232,0.36619633436203003,0.32140225172042847,0.38505688309669495,0.36142951250076294,0.4055503308773041,0.41018998622894287,V
0.2614586651325226,0.5331883430480957,0.3581691086292267,0.2887479066848755,0.3058197796344757,0.06368133425712585,0.4548567533493042,0.11229480803012848,0.3721729815006256,0.38085493445396423,0.37623879313468933,0.4288184642791748,0.26176875829696655,0.43805062770843506,0.2822827696800232,0.2969733476638794,0.2989988327026367,0.3192061185836792,0.31841346621513367,0.36028358340263367,0.3418598175048828,0.408080518245697,V
0.21467699110507965,0.5658754110336304,0.31064319610595703,0.3214360177516937,0.2373155951499939,0.08574792742729187,0.38430243730545044,0.1284099817276001,0.3285236954689026,0.39953672885894775,0.324593186378479,0.45176634192466736,0.21394044160842896,0.4660026431083679,0.22674351930618286,0.31588059663772583,0.2407936453819275,0.33662867546081543,0.2580805718898773,0.37692949175834656,0.28260543942451477,0.42359644174575806,V
0.1603740155696869,0.5932487845420837,0.30485042929649353,0.37820202112197876,0.15467366576194763,0.12498438358306885,0.2869390845298767,0.15456806123256683,0.2520156800746918,0.43194377422332764,0.2581239938735962,0.4763772785663605,0.18331655859947205,0.5038369297981262,0.1593574583530426,0.3495166599750519,0.1625257432460785,0.3704436719417572,0.17477798461914062,0.4083668291568756,0.20170557498931885,0.44793543219566345,V
0.16229507327079773,0.6551584005355835,0.27217745780944824,0.37718403339385986,0.1670181304216385,0.20304983854293823,0.30418434739112854,0.2599719166755676,0.2622402012348175,0.5032696723937988,0.26608413457870483,0.544292688369751,0.17196372151374817,0.5612788796424866,0.15922001004219055,0.4186055660247803,0.1709580421447754,0.44658756256103516,0.19006900489330292,0.48800480365753174,0.2176041603088379,0.5317984819412231,V
0.2070673406124115,0.7676268219947815,0.30897846817970276,0.5561927556991577,0.24978728592395782,0.36883020401000977,0.3778780698776245,0.42750871181488037,0.2957272231578827,0.6227090954780579,0.301797091960907,0.6623243093490601,0.20644059777259827,0.6761294603347778,0.22498197853565216,0.56475830078125,0.24403120577335358,0.5958656668663025,0.2650147080421448,0.6366928815841675,0.28628817200660706,0.6806291937828064,V
0.22848907113075256,0.8047275543212891,0.3302340507507324,0.6228166222572327,0.2844505310058594,0.44859594106674194,0.4112950265407562,0.5102871656417847,0.3195861577987671,0.6675719022750854,0.3253001570701599,0.706773042678833,0.2270209789276123,0.7142127156257629,0.254914790391922,0.6227946281433105,0.277393639087677,0.655893862247467,0.2991783916950226,0.6986920237541199,0.3198460638523102,0.7397559285163879,V
0.30148622393608093,0.8128394484519958,0.4061267077922821,0.6492632627487183,0.3640289902687073,0.4706384539604187,0.48947420716285706,0.5392977595329285,0.3932207226753235,0.6819453239440918,0.3994078040122986,0.72209632396698,0.29658573865890503,0.7287036776542664,0.33144664764404297,0.6477352380752563,0.3565365672111511,0.683770477771759,0.3787851333618164,0.726258397102356,0.3969292640686035,0.7644038200378418,V
0.35562312602996826,0.8019681572914124,0.4596225917339325,0.657190203666687,0.44320937991142273,0.46455857157707214,0.5598534941673279,0.5338878631591797,0.44690173864364624,0.6708741784095764,0.4563147723674774,0.711613655090332,0.3535843789577484,0.7147127985954285,0.39052873849868774,0.638073205947876,0.42212536931037903,0.6711254715919495,0.4465619921684265,0.7107664346694946,0.46479105949401855,0.7480562925338745,V
0.4463098347187042,0.7938712239265442,0.542751669883728,0.6315796971321106,0.5386277437210083,0.44461533427238464,0.6477512121200562,0.5080918073654175,0.5390990376472473,0.6622117757797241,0.5506640076637268,0.7061535716056824,0.4442988932132721,0.7054782509803772,0.4807344079017639,0.6202093958854675,0.5133479237556458,0.6535695791244507,0.5410879850387573,0.6940688490867615,0.5597538948059082,0.7335900664329529,V
0.5490204691886902,0.7887415885925293,0.6507217884063721,0.6380453109741211,0.6606137156486511,0.4614604711532593,0.755790114402771,0.5252308249473572,0.6364707350730896,0.6532836556434631,0.6361158490180969,0.69024658203125,0.546259343624115,0.7018218040466309,0.5959386229515076,0.6326765418052673,0.6334500908851624,0.6704056262969971,0.6571720838546753,0.7097718715667725,0.6706056594848633,0.7419731616973877,V
0.6072363257408142,0.7830511927604675,0.700904130935669,0.6404306292533875,0.7304469347000122,0.45721620321273804,0.8093535304069519,0.5201351046562195,0.6931768655776978,0.6625937819480896,0.6940323710441589,0.705105185508728,0.6045951843261719,0.6958345770835876,0.6651857495307922,0.6237334609031677,0.6999911069869995,0.6592198014259338,0.7195575833320618,0.6986426711082458,0.7283015251159668,0.7328982949256897,V
0.5982011556625366,0.8244596123695374,0.701810359954834,0.7704711556434631,0.8453995585441589,0.7055212259292603,0.8379043340682983,0.8200138807296753,0.6932881474494934,0.8079844117164612,0.6739782094955444,0.8372724652290344,0.6219595670700073,0.755094587802887,0.7203972339630127,0.7446152567863464,0.7274481058120728,0.7992520928382874,0.7187204360961914,0.8441194891929626,0.7045438885688782,0.8736214637756348,V
0.4861922860145569,0.8055217862129211,0.6212310194969177,0.7765167951583862,0.7501419186592102,0.699683427810669,0.7466261982917786,0.8290462493896484,0.5911140441894531,0.8015152812004089,0.5691962838172913,0.8335013389587402,0.5212110877037048,0.7372961044311523,0.6159549951553345,0.7305734157562256,0.6190555095672607,0.7858359217643738,0.6096269488334656,0.8314248919487,0.5958569645881653,0.8634043335914612,V
0.28568077087402344,0.7806503176689148,0.4465477764606476,0.78146892786026,0.5520377159118652,0.6778584122657776,0.5673457384109497,0.81548672914505,0.41067224740982056,0.7762316465377808,0.3927544951438904,0.806316077709198,0.32803136110305786,0.7163511514663696,0.4140031039714813,0.7083632946014404,0.4140649735927582,0.7627556920051575,0.4067653715610504,0.8088036179542542,0.3979102075099945,0.8437336683273315,V
0.14274881780147552,0.8082717657089233,0.31203725934028625,0.7990145683288574,0.37387022376060486,0.7236719131469727,0.40794214606285095,0.8644194602966309,0.2823830544948578,0.802460789680481,0.2696865200996399,0.829723596572876,0.18260526657104492,0.7373192310333252,0.24255838990211487,0.7372137904167175,0.2433338314294815,0.7935893535614014,0.23998352885246277,0.8407512307167053,0.23806525766849518,0.876639723777771,V
0.2991728186607361,0.7876214385032654,0.17226794362068176,0.7447348833084106,0.09038713574409485,0.5438744425773621,0.02265593409538269,0.6606754064559937,0.21419993042945862,0.760312020778656,0.22174349427223206,0.784101128578186,0.2900909185409546,0.7316421270370483,0.18840265274047852,0.647554874420166,0.1705327332019806,0.6896190643310547,0.1724798083305359,0.7348740100860596,0.1863693743944168,0.7783799767494202,V
0.31309518218040466,0.7368171811103821,0.1885303556919098,0.6875476241111755,0.0988030955195427,0.5042949318885803,0.031218573451042175,0.610646665096283,0.23128443956375122,0.7069118022918701,0.24132990837097168,0.7292108535766602,0.30596619844436646,0.6809297800064087,0.203870490193367,0.599166989326477,0.18445861339569092,0.6385728120803833,0.186693474650383,0.68088299036026,0.2014777660369873,0.721541166305542,V
0.37139132618904114,0.6872678995132446,0.26125210523605347,0.5941768288612366,0.1763710081577301,0.378836989402771,0.09741343557834625,0.47483548521995544,0.2983814477920532,0.6242443323135376,0.30126217007637024,0.6537846326828003,0.3781840205192566,0.6270058751106262,0.2783132791519165,0.5038678646087646,0.25265511870384216,0.5447602272033691,0.24880066514015198,0.5942271947860718,0.2574462890625,0.6457149982452393,V
0.41192489862442017,0.6664956212043762,0.31480124592781067,0.5656408667564392,0.23453475534915924,0.31472501158714294,0.14175832271575928,0.41339024901390076,0.35404500365257263,0.5936853289604187,0.3495228886604309,0.6223553419113159,0.42740002274513245,0.59916090965271,0.33129990100860596,0.46500256657600403,0.3012550175189972,0.5060205459594727,0.2937778830528259,0.557474672794342,0.2997369170188904,0.6135953068733215,V
0.46147075295448303,0.648505449295044,0.38870754837989807,0.5269124507904053,0.3159957528114319,0.26249366998672485,0.21361249685287476,0.348685085773468,0.4176424443721771,0.5644550919532776,0.4127488434314728,0.5928583145141602,0.48415786027908325,0.583426296710968,0.40153902769088745,0.4311661124229431,0.36870500445365906,0.4677079916000366,0.3572908639907837,0.5176650285720825,0.358256995677948,0.5726596117019653,V
0.5832939147949219,0.622908890247345,0.5907365083694458,0.46898430585861206,0.5741394758224487,0.1915375292301178,0.4799712300300598,0.2225097268819809,0.5937563180923462,0.524289608001709,0.5790125727653503,0.5498155355453491,0.6210492849349976,0.5770047903060913,0.5899078249931335,0.39208871126174927,0.5474668145179749,0.40726226568222046,0.5172416567802429,0.4428779184818268,0.49762237071990967,0.4871693551540375,V
0.6175559163093567,0.6365020275115967,0.6634776592254639,0.4819612205028534,0.6923786997795105,0.2154463678598404,0.6126348376274109,0.21188931167125702,0.6533360481262207,0.5459807515144348,0.6297678351402283,0.5609068870544434,0.6715790033340454,0.6021971702575684,0.6658980846405029,0.41664692759513855,0.622080385684967,0.41578730940818787,0.5868600606918335,0.4372592866420746,0.5617482662200928,0.47220662236213684,V
0.6380142569541931,0.6074892282485962,0.7433497905731201,0.46259805560112,0.813573956489563,0.2665664851665497,0.7716464400291443,0.20025372505187988,0.7087404131889343,0.5238200426101685,0.6806938052177429,0.5285748243331909,0.6916840076446533,0.6008313894271851,0.7347173094749451,0.43171149492263794,0.6989046931266785,0.41191530227661133,0.6624138951301575,0.4139537215232849,0.6303496360778809,0.4317444860935211,V
0.632270097732544,0.5588778257369995,0.7732375264167786,0.4395984411239624,0.871100664138794,0.3427712321281433,0.8487990498542786,0.2243007868528366,0.7253210544586182,0.485716849565506,0.7015442848205566,0.4785616993904114,0.6862280964851379,0.562048077583313,0.7571613788604736,0.43270185589790344,0.7344467639923096,0.4008769094944,0.7040464878082275,0.3867241442203522,0.6721760034561157,0.3862460255622864,V
0.6340386271476746,0.49080464243888855,0.7921445369720459,0.39370274543762207,0.8982024788856506,0.39582210779190063,0.8891492486000061,0.24991841614246368,0.7359254956245422,0.4370461106300354,0.7240887880325317,0.40990182757377625,0.6948142051696777,0.509087085723877,0.7717636823654175,0.42823559045791626,0.7601312398910522,0.3903229534626007,0.7352311611175537,0.36571407318115234,0.7043727040290833,0.34834492206573486,V
0.6153772473335266,0.3650701344013214,0.7815948128700256,0.23693926632404327,0.9306073188781738,0.24388957023620605,0.8980790376663208,0.08106732368469238,0.7233569622039795,0.2941078245639801,0.7020411491394043,0.26820313930511475,0.675354540348053,0.38570481538772583,0.7773686647415161,0.2976289987564087,0.7603334188461304,0.2513119876384735,0.7291237115859985,0.22480371594429016,0.691819429397583,0.21063438057899475,V
0.49450814723968506,0.3804147243499756,0.6239838600158691,0.2274211347103119,0.8005661964416504,0.21392680704593658,0.7523834705352783,0.054685041308403015,0.5867955088615417,0.2924500107765198,0.5598598122596741,0.2820148468017578,0.5518045425415039,0.39399129152297974,0.6608245968818665,0.2825298607349396,0.6365018486976624,0.2394937127828598,0.5996807813644409,0.2206207662820816,0.5583378076553345,0.21578362584114075,V
0.4001542329788208,0.4063068628311157,0.5107277631759644,0.250276118516922,0.6863635778427124,0.21907879412174225,0.6296096444129944,0.06426776945590973,0.4741451144218445,0.3131891191005707,0.4492166042327881,0.2950856685638428,0.45168203115463257,0.4098968505859375,0.5578278303146362,0.2958391010761261,0.5326060652732849,0.25633907318115234,0.49406346678733826,0.24164529144763947,0.45185452699661255,0.2426009476184845,V
0.3452284634113312,0.4211236238479614,0.43037235736846924,0.2635985016822815,0.6082043647766113,0.2177552878856659,0.5440279245376587,0.07243411242961884,0.4030858278274536,0.32413893938064575,0.3800143599510193,0.3127484917640686,0.3909851610660553,0.423625648021698,0.48621413111686707,0.302756130695343,0.4594416618347168,0.2656484842300415,0.4221220016479492,0.25272834300994873,0.38224881887435913,0.25591617822647095,V
0.29512298107147217,0.4527466893196106,0.35638678073883057,0.2946949303150177,0.5358983278274536,0.23184530436992645,0.4605274796485901,0.08983492851257324,0.33418694138526917,0.35470470786094666,0.3107141852378845,0.34798097610473633,0.3394619822502136,0.45145273208618164,0.42072296142578125,0.3284386396408081,0.392578125,0.2938368320465088,0.3560485243797302,0.2849368751049042,0.31793132424354553,0.29264310002326965,V
0.24933111667633057,0.473491907119751,0.28932955861091614,0.31006523966789246,0.4665021300315857,0.22188881039619446,0.3771045207977295,0.08835925161838531,0.27311277389526367,0.3708353042602539,0.24894705414772034,0.3633613586425781,0.2908639907836914,0.46592360734939575,0.36340057849884033,0.3298017084598541,0.3311300575733185,0.29942837357521057,0.2930174469947815,0.2957651615142822,0.2548280358314514,0.3079014718532562,V
0.19106391072273254,0.5114187002182007,0.187017560005188,0.3340809941291809,0.35567420721054077,0.20377281308174133,0.24454988539218903,0.093075692653656,0.18611487746238708,0.40586990118026733,0.16196343302726746,0.40179145336151123,0.22520820796489716,0.492286741733551,0.2719859778881073,0.3405665159225464,0.23590801656246185,0.3181377351284027,0.1986919343471527,0.324961394071579,0.16308718919754028,0.348566472530365,V
0.29003211855888367,0.6052538156509399,0.25361913442611694,0.4539136588573456,0.3189941346645355,0.18818342685699463,0.1779801994562149,0.19364647567272186,0.27219605445861816,0.5117810964584351,0.25853031873703003,0.5382267832756042,0.32560697197914124,0.5613040924072266,0.30898261070251465,0.383367121219635,0.26616501808166504,0.391793817281723,0.23634284734725952,0.4259452223777771,0.2158636450767517,0.47113481163978577,V
0.3086380064487457,0.6621326208114624,0.2837059497833252,0.5233304500579834,0.3502759635448456,0.25706905126571655,0.21641096472740173,0.26126354932785034,0.2996585965156555,0.5753623247146606,0.28425925970077515,0.5956286191940308,0.3459738790988922,0.6208837032318115,0.33524274826049805,0.44394156336784363,0.29225751757621765,0.45048728585243225,0.2613411545753479,0.48171985149383545,0.23956426978111267,0.5235608816146851,V
0.33061453700065613,0.716847836971283,0.3152705132961273,0.5871903896331787,0.3714101314544678,0.3198941648006439,0.23887833952903748,0.3295748829841614,0.3334190547466278,0.6418270468711853,0.3175133466720581,0.661639928817749,0.3702048063278198,0.6795315146446228,0.3612062931060791,0.5076965689659119,0.31558793783187866,0.5101086497306824,0.28193941712379456,0.5365490913391113,0.2584753632545471,0.5730882883071899,V
0.4067094922065735,0.7088974714279175,0.4228597581386566,0.5732623338699341,0.48259398341178894,0.3220423460006714,0.36956411600112915,0.317909836769104,0.4254063367843628,0.62273108959198,0.41360244154930115,0.6539990901947021,0.4492235481739044,0.6770938634872437,0.45512619614601135,0.5060601830482483,0.40898868441581726,0.5019567012786865,0.3725593388080597,0.5223526954650879,0.34629279375076294,0.5568881034851074,V
0.4846593737602234,0.6783914566040039,0.5311914682388306,0.5327737331390381,0.5984452366828918,0.30168116092681885,0.510567843914032,0.273556649684906,0.5199238657951355,0.5954909920692444,0.5039423108100891,0.6080449819564819,0.530318558216095,0.6548876166343689,0.5517908334732056,0.4773588180541992,0.5076965093612671,0.4692932963371277,0.4695111811161041,0.48508843779563904,0.4392463266849518,0.5173283815383911,V
0.5312166810035706,0.667453944683075,0.6003612279891968,0.5291504859924316,0.6663105487823486,0.30415958166122437,0.5919764041900635,0.2750517725944519,0.5771542191505432,0.589817225933075,0.5624324083328247,0.6080964803695679,0.5794028639793396,0.6488236784934998,0.6060580015182495,0.47652357816696167,0.5653008222579956,0.4661489427089691,0.5291406512260437,0.4780128598213196,0.5018475651741028,0.5066001415252686,V
0.5704910159111023,0.646979808807373,0.6371105313301086,0.5078638195991516,0.702185869216919,0.3012654185295105,0.6375629901885986,0.26001864671707153,0.6170212030410767,0.5678520202636719,0.6001624464988708,0.580967903137207,0.617190957069397,0.6273267269134521,0.6440919637680054,0.4639236629009247,0.6056486964225769,0.45182642340660095,0.5708391666412354,0.4609021544456482,0.5434167981147766,0.48626968264579773,V
0.6190772652626038,0.5921417474746704,0.7030548453330994,0.4452897608280182,0.7786808013916016,0.2974478304386139,0.7213454246520996,0.22827482223510742,0.6785906553268433,0.5041189789772034,0.6614984273910522,0.5132890939712524,0.6663975715637207,0.5820808410644531,0.7041881680488586,0.4340912103652954,0.6713504791259766,0.41761723160743713,0.6391990184783936,0.4206787943840027,0.6115497946739197,0.4374963939189911,V
0.6740633845329285,0.5876419544219971,0.7997701168060303,0.4555419087409973,0.920085608959198,0.3588503301143646,0.8715651631355286,0.24801304936408997,0.7578911185264587,0.5121898651123047,0.7401893138885498,0.5098536014556885,0.7282083630561829,0.592504620552063,0.8016852736473083,0.4566008746623993,0.7739818692207336,0.42624008655548096,0.7392034530639648,0.4170099198818207,0.7049888968467712,0.42309626936912537,V
0.6636739373207092,0.6989811658859253,0.8092076182365417,0.6350395679473877,0.9457927346229553,0.5953354239463806,0.9314758777618408,0.4677271246910095,0.7618368268013,0.6676706075668335,0.7423477172851562,0.6591004729270935,0.7153618335723877,0.724443793296814,0.8080323338508606,0.6292409896850586,0.7901522517204285,0.5873541831970215,0.7620670795440674,0.5636018514633179,0.7312251925468445,0.5567815899848938,V
